profile_id,profile,sample_index,source_count,source_distances_m,radius_m,target_speakers,crossed_speaker_count_vs_prev,crossed_source_distances_m,target_set_unchanged_vs_prev,input_rms,input_rms_db,output_rms,output_rms_db,output_level_db_vs_input,delta_output_rms_db_vs_prev,adjacent_l1_vs_input,input_path,output_path
15,22,15,2,2.302893;2.351128,3.7,2,0,,true,0.0110423044,-39.138806,0.0105472238,-39.537237,-0.398431,0.103311,0.00997940315,profile_15_22/mix_01_input.wav,profile_15_22/mix_01_q3.7m.wav
15,22,15,2,2.302893;2.351128,3.8,2,0,,true,0.0110423044,-39.138806,0.0105889083,-39.502976,-0.364171,0.034261,0.00458721127,profile_15_22/mix_01_input.wav,profile_15_22/mix_01_q3.8m.wav
15,22,15,2,2.302893;2.351128,3.9,2,0,,true,0.0110423044,-39.138806,0.010612649,-39.483524,-0.344718,0.019452,0.00304677992,profile_15_22/mix_01_input.wav,profile_15_22/mix_01_q3.9m.wav
15,22,15,2,2.302893;2.351128,4.0,2,0,,true,0.0110423044,-39.138806,0.0106372387,-39.463422,-0.324616,0.020102,0.00267863844,profile_15_22/mix_01_input.wav,profile_15_22/mix_01_q4m.wav
16,23,16,2,2.950372;3.023213,0.0,0,,,,0.0049845332,-46.047510,7.28110284e-07,-122.756045,-76.708535,,,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0m.wav
16,23,16,2,2.950372;3.023213,0.1,0,0,,true,0.0049845332,-46.047510,5.07769817e-07,-125.886645,-79.839135,-3.130600,0.000107907235,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.1m.wav
16,23,16,2,2.950372;3.023213,0.2,0,0,,true,0.0049845332,-46.047510,5.915744e-07,-124.559798,-78.512288,1.326847,9.8745043e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.2m.wav
16,23,16,2,2.950372;3.023213,0.3,0,0,,true,0.0049845332,-46.047510,6.93222038e-07,-123.182540,-77.135030,1.377258,0.000110023742,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.3m.wav
16,23,16,2,2.950372;3.023213,0.4,0,0,,true,0.0049845332,-46.047510,8.05064974e-07,-121.883371,-75.835860,1.299170,0.000112391044,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.4m.wav
16,23,16,2,2.950372;3.023213,0.5,0,0,,true,0.0049845332,-46.047510,8.85100201e-07,-121.060141,-75.012631,0.823229,8.63048963e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.5m.wav
16,23,16,2,2.950372;3.023213,0.6,0,0,,true,0.0049845332,-46.047510,9.24484089e-07,-120.682002,-74.634492,0.378140,7.6332692e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.6m.wav
16,23,16,2,2.950372;3.023213,0.7,0,0,,true,0.0049845332,-46.047510,9.51235525e-07,-120.434230,-74.386720,0.247772,7.37710147e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.7m.wav
16,23,16,2,2.950372;3.023213,0.8,0,0,,true,0.0049845332,-46.047510,9.93146558e-07,-120.059724,-74.012214,0.374505,7.24241614e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.8m.wav
16,23,16,2,2.950372;3.023213,0.9,0,0,,true,0.0049845332,-46.047510,1.0460096e-06,-119.609278,-73.561768,0.450446,7.31418982e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q0.9m.wav
16,23,16,2,2.950372;3.023213,1.0,0,0,,true,0.0049845332,-46.047510,1.09806775e-06,-119.187409,-73.139899,0.421869,7.20681754e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1m.wav
16,23,16,2,2.950372;3.023213,1.1,0,0,,true,0.0049845332,-46.047510,1.15425545e-06,-118.753954,-72.706444,0.433456,7.19803877e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.1m.wav
16,23,16,2,2.950372;3.023213,1.2,0,0,,true,0.0049845332,-46.047510,1.24602042e-06,-118.089490,-72.041980,0.664464,7.57281738e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.2m.wav
16,23,16,2,2.950372;3.023213,1.3,0,0,,true,0.0049845332,-46.047510,1.38760166e-06,-117.154698,-71.107187,0.934792,7.95837101e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.3m.wav
16,23,16,2,2.950372;3.023213,1.4,0,0,,true,0.0049845332,-46.047510,1.68564271e-06,-115.464684,-69.417174,1.690013,9.2982143e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.4m.wav
16,23,16,2,2.950372;3.023213,1.5,0,0,,true,0.0049845332,-46.047510,2.11561488e-06,-113.491264,-67.443754,1.973421,9.84344448e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.5m.wav
16,23,16,2,2.950372;3.023213,1.6,0,0,,true,0.0049845332,-46.047510,2.52752841e-06,-111.946076,-65.898566,1.545188,8.7989552e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.6m.wav
16,23,16,2,2.950372;3.023213,1.7,0,0,,true,0.0049845332,-46.047510,3.42079726e-06,-109.317451,-63.269941,2.628625,9.83312275e-05,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.7m.wav
16,23,16,2,2.950372;3.023213,1.8,0,0,,true,0.0049845332,-46.047510,6.44864205e-06,-103.810633,-57.763123,5.506818,0.000146452689,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.8m.wav
16,23,16,2,2.950372;3.023213,1.9,0,0,,true,0.0049845332,-46.047510,2.84190759e-05,-90.927801,-44.880291,12.882833,0.000578605278,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q1.9m.wav
16,23,16,2,2.950372;3.023213,2.0,0,0,,true,0.0049845332,-46.047510,6.0948468e-05,-84.300744,-38.253234,6.627057,0.000834660766,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2m.wav
16,23,16,2,2.950372;3.023213,2.1,0,0,,true,0.0049845332,-46.047510,0.000103787488,-79.677100,-33.629590,4.623644,0.00118115121,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.1m.wav
16,23,16,2,2.950372;3.023213,2.2,0,0,,true,0.0049845332,-46.047510,0.000191026671,-74.378120,-28.330610,5.298980,0.0026308852,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.2m.wav
16,23,16,2,2.950372;3.023213,2.3,0,0,,true,0.0049845332,-46.047510,0.000295763105,-70.581120,-24.533610,3.797000,0.00355545734,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.3m.wav
16,23,16,2,2.950372;3.023213,2.4,0,0,,true,0.0049845332,-46.047510,0.000382436555,-68.348812,-22.301302,2.232308,0.00370908857,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.4m.wav
16,23,16,2,2.950372;3.023213,2.5,0,0,,true,0.0049845332,-46.047510,0.000458057383,-66.781602,-20.734092,1.567210,0.00438549084,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.5m.wav
16,23,16,2,2.950372;3.023213,2.6,0,0,,true,0.0049845332,-46.047510,0.00054807705,-65.223168,-19.175658,1.558435,0.00642344018,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.6m.wav
16,23,16,2,2.950372;3.023213,2.7,0,0,,true,0.0049845332,-46.047510,0.000866751177,-61.242111,-15.194601,3.981056,0.0332199803,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.7m.wav
16,23,16,2,2.950372;3.023213,2.8,0,0,,true,0.0049845332,-46.047510,0.00149720779,-56.494358,-10.446848,4.747753,0.0866343222,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.8m.wav
16,23,16,2,2.950372;3.023213,2.9,0,0,,true,0.0049845332,-46.047510,0.00257542059,-51.783037,-5.735527,4.711322,0.18343082,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q2.9m.wav
16,23,16,2,2.950372;3.023213,3.0,1,1,2.950372,false,0.0049845332,-46.047510,0.00263802582,-51.574419,-5.526909,0.208618,0.0479040827,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3m.wav
16,23,16,2,2.950372;3.023213,3.1,2,1,3.023213,false,0.0049845332,-46.047510,0.00272007662,-51.308377,-5.260867,0.266042,0.0212250666,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.1m.wav
16,23,16,2,2.950372;3.023213,3.2,2,0,,true,0.0049845332,-46.047510,0.00308599157,-50.212105,-4.164595,1.096272,0.149186015,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.2m.wav
16,23,16,2,2.950372;3.023213,3.3,2,0,,true,0.0049845332,-46.047510,0.0037700933,-48.472958,-2.425448,1.739147,0.130305734,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.3m.wav
16,23,16,2,2.950372;3.023213,3.4,2,0,,true,0.0049845332,-46.047510,0.00436657415,-47.197183,-1.149673,1.275775,0.0982070945,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.4m.wav
16,23,16,2,2.950372;3.023213,3.5,2,0,,true,0.0049845332,-46.047510,0.00456897328,-46.803628,-0.756118,0.393556,0.0329801008,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.5m.wav
16,23,16,2,2.950372;3.023213,3.6,2,0,,true,0.0049845332,-46.047510,0.0046460055,-46.658406,-0.610895,0.145222,0.0122065529,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.6m.wav
16,23,16,2,2.950372;3.023213,3.7,2,0,,true,0.0049845332,-46.047510,0.00472212388,-46.517252,-0.469742,0.141153,0.0122492632,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.7m.wav
16,23,16,2,2.950372;3.023213,3.8,2,0,,true,0.0049845332,-46.047510,0.00477736756,-46.416227,-0.368717,0.101026,0.0108452077,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.8m.wav
16,23,16,2,2.950372;3.023213,3.9,2,0,,true,0.0049845332,-46.047510,0.00479331841,-46.387274,-0.339764,0.028952,0.00475288957,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q3.9m.wav
16,23,16,2,2.950372;3.023213,4.0,2,0,,true,0.0049845332,-46.047510,0.00480388138,-46.368154,-0.320644,0.019120,0.00362144047,profile_16_23/mix_01_input.wav,profile_16_23/mix_01_q4m.wav
17,24,17,2,2.882071;4.167683,0.0,0,,,,0.00880962355,-41.100853,1.11362794e-06,-119.065190,-77.964337,,,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0m.wav
17,24,17,2,2.882071;4.167683,0.1,0,0,,true,0.00880962355,-41.100853,7.91711269e-07,-122.028652,-80.927800,-2.963463,9.72992109e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.1m.wav
17,24,17,2,2.882071;4.167683,0.2,0,0,,true,0.00880962355,-41.100853,9.31973454e-07,-120.611920,-79.511067,1.416733,9.09652285e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.2m.wav
17,24,17,2,2.882071;4.167683,0.3,0,0,,true,0.00880962355,-41.100853,1.1557046e-06,-118.743056,-77.642203,1.868864,0.000101214974,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.3m.wav
17,24,17,2,2.882071;4.167683,0.4,0,0,,true,0.00880962355,-41.100853,1.28409811e-06,-117.828029,-76.727176,0.915027,0.000105185711,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.4m.wav
17,24,17,2,2.882071;4.167683,0.5,0,0,,true,0.00880962355,-41.100853,1.38320891e-06,-117.182238,-76.081385,0.645791,7.90592367e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.5m.wav
17,24,17,2,2.882071;4.167683,0.6,0,0,,true,0.00880962355,-41.100853,1.40276708e-06,-117.060282,-75.959429,0.121956,6.95915318e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.6m.wav
17,24,17,2,2.882071;4.167683,0.7,0,0,,true,0.00880962355,-41.100853,1.44069972e-06,-116.828525,-75.727672,0.231758,6.59904925e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.7m.wav
17,24,17,2,2.882071;4.167683,0.8,0,0,,true,0.00880962355,-41.100853,1.48983715e-06,-116.537218,-75.436365,0.291306,6.5217389e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.8m.wav
17,24,17,2,2.882071;4.167683,0.9,0,0,,true,0.00880962355,-41.100853,1.55925193e-06,-116.141669,-75.040816,0.395550,6.56860543e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q0.9m.wav
17,24,17,2,2.882071;4.167683,1.0,0,0,,true,0.00880962355,-41.100853,1.62447798e-06,-115.785718,-74.684865,0.355951,6.51638403e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1m.wav
17,24,17,2,2.882071;4.167683,1.1,0,0,,true,0.00880962355,-41.100853,1.71157227e-06,-115.332090,-74.231237,0.453628,6.60761485e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.1m.wav
17,24,17,2,2.882071;4.167683,1.2,0,0,,true,0.00880962355,-41.100853,1.80715899e-06,-114.860068,-73.759215,0.472022,6.59940865e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.2m.wav
17,24,17,2,2.882071;4.167683,1.3,0,0,,true,0.00880962355,-41.100853,1.9696403e-06,-114.112257,-73.011404,0.747811,7.06163702e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.3m.wav
17,24,17,2,2.882071;4.167683,1.4,0,0,,true,0.00880962355,-41.100853,3.75006154e-06,-108.519230,-67.418377,5.593027,9.07991044e-05,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.4m.wav
17,24,17,2,2.882071;4.167683,1.5,0,0,,true,0.00880962355,-41.100853,1.30557398e-05,-97.683970,-56.583117,10.835260,0.000140364773,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.5m.wav
17,24,17,2,2.882071;4.167683,1.6,0,0,,true,0.00880962355,-41.100853,2.99414889e-05,-90.474532,-49.373679,7.209438,0.000216209948,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.6m.wav
17,24,17,2,2.882071;4.167683,1.7,0,0,,true,0.00880962355,-41.100853,4.84329161e-05,-86.297187,-45.196334,4.177344,0.000344593591,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.7m.wav
17,24,17,2,2.882071;4.167683,1.8,0,0,,true,0.00880962355,-41.100853,8.6340836e-05,-81.275675,-40.174822,5.021513,0.000677223358,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.8m.wav
17,24,17,2,2.882071;4.167683,1.9,0,0,,true,0.00880962355,-41.100853,0.000104500276,-79.617651,-38.516798,1.658024,0.000763836401,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q1.9m.wav
17,24,17,2,2.882071;4.167683,2.0,0,0,,true,0.00880962355,-41.100853,0.00014194138,-76.957819,-35.856967,2.659832,0.00121645788,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2m.wav
17,24,17,2,2.882071;4.167683,2.1,0,0,,true,0.00880962355,-41.100853,0.000170809081,-75.349781,-34.248928,1.608039,0.00111716438,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.1m.wav
17,24,17,2,2.882071;4.167683,2.2,0,0,,true,0.00880962355,-41.100853,0.000194218678,-74.234180,-33.133327,1.115601,0.00159325833,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.2m.wav
17,24,17,2,2.882071;4.167683,2.3,0,0,,true,0.00880962355,-41.100853,0.000252710517,-71.947534,-30.846681,2.286646,0.00323965283,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.3m.wav
17,24,17,2,2.882071;4.167683,2.4,0,0,,true,0.00880962355,-41.100853,0.000324720197,-69.769814,-28.668961,2.177720,0.00462373247,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.4m.wav
17,24,17,2,2.882071;4.167683,2.5,0,0,,true,0.00880962355,-41.100853,0.000563663038,-64.979609,-23.878756,4.790205,0.0157789012,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.5m.wav
17,24,17,2,2.882071;4.167683,2.6,0,0,,true,0.00880962355,-41.100853,0.00125224142,-58.046239,-16.945386,6.933370,0.0522425307,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.6m.wav
17,24,17,2,2.882071;4.167683,2.7,0,0,,true,0.00880962355,-41.100853,0.00697154503,-43.133419,-2.032566,14.912819,0.469378617,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.7m.wav
17,24,17,2,2.882071;4.167683,2.8,0,0,,true,0.00880962355,-41.100853,0.00709032905,-42.986672,-1.885819,0.146747,0.0312369132,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.8m.wav
17,24,17,2,2.882071;4.167683,2.9,1,1,2.882071,false,0.00880962355,-41.100853,0.0070870495,-42.990691,-1.889838,-0.004018,0.00522530272,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q2.9m.wav
17,24,17,2,2.882071;4.167683,3.0,1,0,,true,0.00880962355,-41.100853,0.00709097475,-42.985881,-1.885028,0.004809,0.00239421733,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3m.wav
17,24,17,2,2.882071;4.167683,3.1,1,0,,true,0.00880962355,-41.100853,0.00709939567,-42.975572,-1.874719,0.010309,0.00275620797,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.1m.wav
17,24,17,2,2.882071;4.167683,3.2,1,0,,true,0.00880962355,-41.100853,0.00709341288,-42.982895,-1.882042,-0.007323,0.00326137715,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.2m.wav
17,24,17,2,2.882071;4.167683,3.3,1,0,,true,0.00880962355,-41.100853,0.00708980862,-42.987310,-1.886457,-0.004415,0.00239706217,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.3m.wav
17,24,17,2,2.882071;4.167683,3.4,1,0,,true,0.00880962355,-41.100853,0.00708992596,-42.987166,-1.886313,0.000144,0.00320558589,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.4m.wav
17,24,17,2,2.882071;4.167683,3.5,1,0,,true,0.00880962355,-41.100853,0.00709283784,-42.983599,-1.882746,0.003567,0.00392008675,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.5m.wav
17,24,17,2,2.882071;4.167683,3.6,1,0,,true,0.00880962355,-41.100853,0.00710287844,-42.971312,-1.870459,0.012287,0.0063359834,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.6m.wav
17,24,17,2,2.882071;4.167683,3.7,1,0,,true,0.00880962355,-41.100853,0.0071270224,-42.941838,-1.840985,0.029475,0.0109376835,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.7m.wav
17,24,17,2,2.882071;4.167683,3.8,1,0,,true,0.00880962355,-41.100853,0.00716937398,-42.890375,-1.789522,0.051462,0.0155603142,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.8m.wav
17,24,17,2,2.882071;4.167683,3.9,1,0,,true,0.00880962355,-41.100853,0.0072291954,-42.818201,-1.717348,0.072175,0.0213688098,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q3.9m.wav
17,24,17,2,2.882071;4.167683,4.0,1,0,,true,0.00880962355,-41.100853,0.00733469364,-42.692360,-1.591507,0.125840,0.0324177963,profile_17_24/mix_01_input.wav,profile_17_24/mix_01_q4m.wav
18,33,18,2,3.266494;3.526568,0.0,0,,,,0.00636372449,-43.925773,7.22000521e-07,-122.829238,-78.903465,,,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0m.wav
18,33,18,2,3.266494;3.526568,0.1,0,0,,true,0.00636372449,-43.925773,4.95171926e-07,-126.104862,-82.179090,-3.275624,8.91546597e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.1m.wav
18,33,18,2,3.266494;3.526568,0.2,0,0,,true,0.00636372449,-43.925773,5.60567375e-07,-125.027428,-81.101656,1.077434,8.15491474e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.2m.wav
18,33,18,2,3.266494;3.526568,0.3,0,0,,true,0.00636372449,-43.925773,7.37041937e-07,-122.650144,-78.724372,2.377284,9.22731886e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.3m.wav
18,33,18,2,3.266494;3.526568,0.4,0,0,,true,0.00636372449,-43.925773,3.18571733e-06,-109.935853,-66.010080,12.714292,0.000120064991,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.4m.wav
18,33,18,2,3.266494;3.526568,0.5,0,0,,true,0.00636372449,-43.925773,5.61094939e-06,-105.019271,-61.093499,4.916581,9.46341594e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.5m.wav
18,33,18,2,3.266494;3.526568,0.6,0,0,,true,0.00636372449,-43.925773,5.88833914e-06,-104.600142,-60.674370,0.419129,6.50995989e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.6m.wav
18,33,18,2,3.266494;3.526568,0.7,0,0,,true,0.00636372449,-43.925773,5.85841565e-06,-104.644395,-60.718622,-0.044253,6.0798213e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.7m.wav
18,33,18,2,3.266494;3.526568,0.8,0,0,,true,0.00636372449,-43.925773,5.93465437e-06,-104.532090,-60.606317,0.112305,5.90399523e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.8m.wav
18,33,18,2,3.266494;3.526568,0.9,0,0,,true,0.00636372449,-43.925773,5.73807192e-06,-104.824679,-60.898906,-0.292589,5.96457843e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q0.9m.wav
18,33,18,2,3.266494;3.526568,1.0,0,0,,true,0.00636372449,-43.925773,5.72235583e-06,-104.848501,-60.922729,-0.023823,5.75312454e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1m.wav
18,33,18,2,3.266494;3.526568,1.1,0,0,,true,0.00636372449,-43.925773,5.7256407e-06,-104.843517,-60.917744,0.004985,5.68386573e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.1m.wav
18,33,18,2,3.266494;3.526568,1.2,0,0,,true,0.00636372449,-43.925773,5.76593342e-06,-104.782606,-60.856833,0.060911,5.75696547e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.2m.wav
18,33,18,2,3.266494;3.526568,1.3,0,0,,true,0.00636372449,-43.925773,5.78252439e-06,-104.757649,-60.831876,0.024957,5.76557855e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.3m.wav
18,33,18,2,3.266494;3.526568,1.4,0,0,,true,0.00636372449,-43.925773,5.81604674e-06,-104.707441,-60.781668,0.050208,5.63923582e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.4m.wav
18,33,18,2,3.266494;3.526568,1.5,0,0,,true,0.00636372449,-43.925773,5.87979033e-06,-104.612762,-60.686989,0.094679,5.62788585e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.5m.wav
18,33,18,2,3.266494;3.526568,1.6,0,0,,true,0.00636372449,-43.925773,5.9366401e-06,-104.529184,-60.603411,0.083578,5.61504014e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.6m.wav
18,33,18,2,3.266494;3.526568,1.7,0,0,,true,0.00636372449,-43.925773,6.05275337e-06,-104.360939,-60.435166,0.168245,5.65660445e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.7m.wav
18,33,18,2,3.266494;3.526568,1.8,0,0,,true,0.00636372449,-43.925773,6.20657942e-06,-104.142952,-60.217180,0.217987,5.64783684e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.8m.wav
18,33,18,2,3.266494;3.526568,1.9,0,0,,true,0.00636372449,-43.925773,6.43021578e-06,-103.835488,-59.909715,0.307465,5.71798621e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q1.9m.wav
18,33,18,2,3.266494;3.526568,2.0,0,0,,true,0.00636372449,-43.925773,6.66356282e-06,-103.525869,-59.600096,0.309619,5.77028862e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2m.wav
18,33,18,2,3.266494;3.526568,2.1,0,0,,true,0.00636372449,-43.925773,7.1136011e-06,-102.958209,-59.032436,0.567660,6.02370833e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.1m.wav
18,33,18,2,3.266494;3.526568,2.2,0,0,,true,0.00636372449,-43.925773,7.90360897e-06,-102.043490,-58.117717,0.914719,6.36489794e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.2m.wav
18,33,18,2,3.266494;3.526568,2.3,0,0,,true,0.00636372449,-43.925773,9.11198332e-06,-100.807741,-56.881968,1.235749,6.84573601e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.3m.wav
18,33,18,2,3.266494;3.526568,2.4,0,0,,true,0.00636372449,-43.925773,1.09822928e-05,-99.186139,-55.260366,1.621602,7.71515148e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.4m.wav
18,33,18,2,3.266494;3.526568,2.5,0,0,,true,0.00636372449,-43.925773,1.31712959e-05,-97.607429,-53.681657,1.578710,8.05881626e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.5m.wav
18,33,18,2,3.266494;3.526568,2.6,0,0,,true,0.00636372449,-43.925773,1.4742535e-05,-96.628556,-52.702783,0.978873,8.04407242e-05,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.6m.wav
18,33,18,2,3.266494;3.526568,2.7,0,0,,true,0.00636372449,-43.925773,3.3389997e-05,-89.527672,-45.601900,7.100884,0.000240482401,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.7m.wav
18,33,18,2,3.266494;3.526568,2.8,0,0,,true,0.00636372449,-43.925773,3.96294341e-05,-88.039642,-44.113870,1.488030,0.000151034499,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.8m.wav
18,33,18,2,3.266494;3.526568,2.9,0,0,,true,0.00636372449,-43.925773,9.37122089e-05,-80.564076,-36.638304,7.475566,0.000750421915,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q2.9m.wav
18,33,18,2,3.266494;3.526568,3.0,0,0,,true,0.00636372449,-43.925773,0.000116951046,-78.639918,-34.714145,1.924159,0.000926944555,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q3m.wav
18,33,18,2,3.266494;3.526568,3.1,0,0,,true,0.00636372449,-43.925773,0.000202277915,-73.881031,-29.955258,4.758887,0.00514051447,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q3.1m.wav
18,33,18,2,3.266494;3.526568,3.2,0,0,,true,0.00636372449,-43.925773,0.0012828351,-57.836583,-13.910811,16.044447,0.105885443,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q3.2m.wav
18,33,18,2,3.266494;3.526568,3.3,1,1,3.266494,false,0.00636372449,-43.925773,0.00444892113,-47.034906,-3.109133,10.801677,0.288447523,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q3.3m.wav
18,33,18,2,3.266494;3.526568,3.4,1,0,,true,0.00636372449,-43.925773,0.00449630239,-46.942890,-3.017117,0.092016,0.0180497784,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q3.4m.wav
18,33,18,2,3.266494;3.526568,3.5,1,0,,true,0.00636372449,-43.925773,0.00452540927,-46.886843,-2.961070,0.056047,0.00872844571,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q3.5m.wav
18,33,18,2,3.266494;3.526568,3.6,2,1,3.526568,false,0.00636372449,-43.925773,0.00452354958,-46.890413,-2.964640,-0.003570,0.00357197038,profile_18_33/mix_01_input.wav,profile_18_33/mix_01_q3.6m.wav
